time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,1.22691159972181e-08,-8.0565993329261e-13,7.62675383103919e-07,-1.93846025199206e-11,1.25383230198252e-05,-1.42476086970871e-10,0.000106692353097464,-8.04496564001903e-10,0.000994167919276523,-3.35350344274386e-09,3238.69883720649,-0.00519860668726258,2.85049011582841,-3.96132013747227e-06,8.0565993329261e-13,0.1,8.0565993329261e-12,8.84480045115904e-14,1.16788906750941e-15
0.001,2.53072212881745e-08,-1.63077588477097e-12,1.53061701399173e-06,-3.84087630843767e-11,2.54198666143958e-05,-3.50925670365473e-10,0.00182877429435541,-4.14167922275818e-09,3.24056094717576,-5.20437039351061e-06,5718.35024319369,-0.0080513255716095,200000002026.444,-199986419859.156,1.63077588477097e-12,0.1,1.63077588477097e-11,6.17538522647599e-11,1.59296105439736e-14
0.002,3.93979293567338e-08,-2.8023393748949e-10,3.97231058563699e-06,-1.66661063931636e-06,0.00837508923265731,-0.00833276811711629,33.3413590778393,-33.3310699905377,100008.960655055,-99993.2099428352,200007542.669414,-199986419.868446,200000001984.691,-199964539202.423,2.8023393748949e-10,0.0999999999999999,2.80233937489491e-09,3.03940811311373e-09,-2.73160403836483e-09
0.003,7.1495340893025e-08,-1.77798784002459e-08,5.64272558201469e-05,-5.3329605270703e-05,0.133400488590225,-0.133323369164883,266.687516924684,-266.644913068525,400016.504959602,-399961.899412494,400008806.637399,-399950959.071134,200000001977.825,114474415436.857,1.77798784002459e-08,0.0999999999999998,1.7779878400246e-07,1.74483313353929e-07,-1.73594798675928e-07
0.004,2.71618415180115e-07,-2.0205180431553e-07,0.000408907871610719,-0.000402346434741706,0.675109067272819,-0.661837958140924,900.041846461591,-847.503222777506,900025.31310508,-742675.6507652,600009602.38502,-285476543.63409,200000001958.664,199929139922.047,2.0205180431553e-07,0.0999999999999972,2.02051804315535e-06,1.95871551303445e-06,-1.9523051380437e-06
0.005,1.22313582315784e-06,-1.10961467153505e-06,0.00171143475108015,-0.00162194407608457,2.13350955399433,-1.91992804974553,2133.40537753579,-1699.59562203967,1600034.91688383,-928187.624438266,800010017.531156,-85547403.711801,200000001899.924,199942862621.204,1.10961467153505e-06,0.0999999999999439,1.10961467153567e-05,1.08454268655608e-05,-1.05664922526822e-05
0.006,4.44277467943341e-06,-4.01389919612115e-06,0.00521403783415074,-0.0045482661752525,5.2086114877991,-4.08954443232905,4166.77871558979,-2637.2331378971,2500044.93568124,-913763.596839464,1000010135.16202,114395458.909438,169213700045.821,199926732778.479,4.01389919612115e-06,0.0999999999992598,4.01389919615086e-05,4.06510093333583e-05,-3.74894181851833e-05
0.007,1.30805874683802e-05,-1.10833197612073e-05,0.01296650030756,-0.0101022885916355,10.7991420741114,-7.15626317856811,7195.03107670035,-3460.47788315211,3584661.92108757,-699404.771540786,1169223732.24672,314322191.687612,-200000001857.388,199830138588.765,1.10833197612073e-05,0.0999999999935837,0.000110833197619184,0.000118881525791527,-0.000100976079619056
0.008,3.28169264416568e-05,-2.53667320336697e-05,0.0280083551629336,-0.0190905961799175,19.9730515939294,-10.9057301599798,11330.9716006417,-3969.41653575088,4653885.65253826,-285167.510558792,969223483.252761,514152330.275719,-200000001911.153,-199643281669.702,2.53667320336697e-05,0.0999999999596148,0.000253667320439141,0.00029261325696811,-0.000224059264405532
0.009,7.29142827709697e-05,-5.05796381810521e-05,0.0544619527434381,-0.0320088032213044,33.7841798493677,-14.9403568661705,16436.1357275063,-4030.78176144994,5523109.13488439,129163.178882076,769223160.412282,314509048.605088,-200000001921.976,-199899680817.752,5.05796381810521e-05,0.0999999998006364,0.000505796382818895,0.000633900921393822,-0.000430167720122117
0.01,0.00014725621247209,-9.07226925319304e-05,0.0974157902082233,-0.0489315850730504,53.1017503094928,-18.8624680168342,22310.5231713891,-3777.68067173475,6192332.29437729,343722.387078288,569222829.716619,114609367.786287,-200000001918.748,-199927822630.409,9.07226925319304e-05,0.0999999991868752,0.000907226932696191,0.00124256082128601,-0.000737130826175357
0.011,0.000275216047070958,-0.000149700126697685,0.162727588033015,-0.0696224970499488,78.5949861315986,-22.4575162596485,28754.1336057832,-3409.97490453486,6661555.12362184,358367.843549371,369222555.148408,-85318454.8450984,-200000001883.345,-199925833989.905,0.000149700126697685,0.0999999971598654,0.0014970013094937,0.00224456286448468,-0.00115180435387082
0.012,0.000482326116760362,-0.000231105768502285,0.256824289689018,-0.0937304937855171,110.733110153326,-25.7108572278656,35566.9667282806,-3127.58726073951,6930777.67765494,173086.47170932,169222393.590503,-285244288.835713,-200000001676.81,-199884728547.646,0.000231105768502285,0.0999999912774595,0.00231105788660581,0.00378595809277415,-0.00166746117732948
0.013,0.000800746973242133,-0.000338208398967949,0.386502061345404,-0.120989847796079,149.785344947007,-28.8077704977533,42549.0223204821,-3130.43705487254,7000000.07016869,-212100.181400217,-30777599.134126,-485129017.383631,61555196267.6777,-52448194131.9029,0.000338208398967949,0.0999999759615786,0.00338208480267929,0.00602298316652005,-0.00226447487846345
0.014,0.00126953697558003,-0.000474136825421793,0.558728471282412,-0.151418837641179,195.831811065929,-32.1272978207806,49543.8928383476,-3593.84311065317,7000000.06915017,-723453.295849799,30777596.4516485,-537577211.515247,-61555191788.9718,199911655174.447,0.000474136825421793,0.0999999395859218,0.00474137111867358,0.00910935570122526,-0.00291419229379837
0.015,0.00193474277464065,-0.000642252632673143,0.780500313808823,-0.185484365698446,248.878277040605,-36.1641341287653,56549.0225516051,-4552.76640306489,7000000.06966828,-1161074.67977782,-30777586.9572504,-337665556.33991,61555172368.8439,199957649082.897,0.000642252632673143,0.0999998597194172,0.00642253533630143,0.0131822321179456,-0.0035854607785537
