time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,3.48620063358692e-31,0,-2.47588301892965e-22,0,-4.23675564484494e-19,0,6.72050613141817e-16,0,0,0,0,0,0,0,0,0.1,0,1.58337416555784e-16,-3.5858979605948e-30
0.001,-3.47417299991512e-25,0,-2.55207492261999e-22,0,2.48375048657323e-19,1.56134537272841e-25,6.7913746108365e-16,0,3.34539112272009e-16,0,-1.70059965433807e-13,0,199999944329.747,-198347918019.442,3.47417299991512e-25,0.1,3.47417299991512e-24,1.58025235451742e-16,-3.99360833268137e-30
0.002,2.77777700457982e-10,-2.75483219471448e-10,1.66666620274789e-06,-1.6528992715148e-06,0.00833333101373945,-0.0082644966747712,33.3333240549578,-33.0579860777576,99999.9721648733,-99173.9590097209,199999944.329747,-198347918.019442,199999921459.323,-195669274686.46,2.75483219471448e-10,0.1,2.75483219471448e-09,1.09615277469762e-10,-1.08709717860991e-10
0.003,1.77777727975464e-08,-1.76272056650741e-08,5.33333182973456e-05,-5.28704560266489e-05,0.133333295266897,-0.132120335039232,266.666588627925,-264.017449968904,399999.877224282,-395356.514372393,399999865.78907,-394017192.705902,199999880895.864,-46821770342.4525,1.76272056650741e-08,0.1,1.76272056650741e-07,7.011369826039e-09,-6.95198731047619e-09
0.004,2.02499941544604e-07,-2.00382432521882e-07,0.000404999880830929,-0.000399699832894665,0.674999795175802,-0.661436481409585,899.999712229386,-864.186189084656,899999.683461284,-812784.592249521,599999746.684934,-440838963.048354,199999794793.056,191561266974.795,2.00382432521882e-07,0.0999999999999985,2.00382432521885e-06,7.98071269408319e-08,-7.89724260149698e-08
0.005,1.13777743419436e-06,-1.11210516302267e-06,0.00170666613376679,-0.00164546545379039,2.1333326316997,-1.99750640766978,2133.33256816531,-1865.46338502922,1599999.32754275,-1157842.92181048,799999541.47799,-249277696.073559,199999522516.279,193857951053.902,1.11210516302267e-06,0.0999999999999515,1.11210516302321e-05,4.48027082009297e-07,-4.37908676407041e-07
0.006,4.34027639044642e-06,-4.11728590687463e-06,0.00520833158106036,-0.00477744846202081,5.20833143396878,-4.47536012165592,4166.6649202146,-3115.6354963675,2499998.63029687,-1310191.64235709,999999063.953892,-55419745.0196568,169230443768.881,193732554860.12,4.11728590687463e-06,0.0999999999992936,4.11728590690372e-05,1.70739308473012e-06,-1.61953563869294e-06
0.007,1.29599528192705e-05,-1.17064710890985e-05,0.0129597387948821,-0.011029686323672,10.7987134484812,-8.24725587358606,7194.8681564499,-4421.24825209106,3584612.9161352,-1268745.10994668,1169229507.72277,138312809.840463,-199999319584.985,192256914507.743,1.17064710890985e-05,0.0999999999937015,0.000117064710898358,5.09246201934772e-06,-4.59890469360908e-06
0.008,3.26770177050387e-05,-2.76481048075854e-05,0.0280003730427807,-0.0216916586669304,19.9724263426566,-13.2718138409059,11330.7626065449,-5588.79413803288,4653842.76410587,-1034303.84285235,969230188.137783,330569724.348206,-199999575483.752,188467224112.549,2.76481048075854e-05,0.0999999999599584,0.000276481048186562,1.28237184554265e-05,-1.08452316932804e-05
0.009,7.27537736097934e-05,-5.69472155703568e-05,0.0544525390774374,-0.0379149092519461,33.7833153802989,-19.3148121453022,16435.887202139,-6426.40191469237,5523073.16450178,-609500.506447866,769230612.654034,519036948.460755,-199999627545.332,176662842337.206,5.69472155703568e-05,0.0999999998015131,0.000569472156833895,2.85109449713938e-05,-2.22985655565681e-05
