time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,0,0,0,0,7.39364008314671e-25,-2.87367403448362e-31,-5.89568134835769e-18,0,2.5625597131614e-17,0,1.94456189699574e-15,0,2.91936027909326e-11,0,0,0.1,0,3.50042028512382e-27,1.08234624350539e-27
0.001,-4.44552137628122e-27,-1.43871052977364e-30,-3.5719183789883e-25,-4.12892390726329e-34,-2.01623484580783e-21,-2.87367403448362e-31,-1.77338009525751e-18,-5.27823794043713e-29,2.00910360047583e-16,-3.23556230657056e-26,1.59370460777683e-13,2.82581134431506e-23,199999956017.133,-199930118066.635,4.4455216090872e-27,0.1,4.4455216090872e-26,8.32028337882643e-28,1.17618560720674e-27
0.002,2.77777716690463e-10,-2.77680719536994e-10,1.66666630014277e-06,-1.66608431722196e-06,0.00833333150071386,-0.00833042158610979,33.3333260028554,-33.3216863444392,99999.9780085663,-99965.0590333174,199999956.017133,-199930118.066635,199999937774.722,-199891821520.904,2.77680719536994e-10,0.1,2.77680719536994e-09,1.09615160108219e-10,-1.09576883609175e-10
0.003,1.77777738428529e-08,-1.77715128607207e-08,5.33333214525486e-05,-5.33143790132216e-05,0.133333303251321,-0.133285149688351,266.666604982442,-266.567107997891,399999.90291306,-399841.087860404,399999893.791855,-399821939.587539,199999905417.701,-199809945310.371,1.77715128607207e-08,0.1,1.77715128607207e-07,7.01137066482991e-09,-7.00890138608459e-09
0.004,2.02499953800859e-07,-2.02425726688111e-07,0.000404999905800409,-0.000404847594370987,0.674999838048007,-0.674735205935634,899.999772361046,-899.620823203794,899999.749413765,-899568.000103129,599999799.209555,-599631884.89791,199999836730.784,-199549848792.655,2.02425726688111e-07,0.0999999999999985,2.02425726688114e-06,7.98071322313897e-08,-7.97778776184736e-08
0.005,1.13777750612211e-06,-1.13733381284043e-06,0.00170666624520439,-0.00170596878920306,2.13333277818131,-2.132393253707,2133.33272750139,-2132.26307388799,1599999.46698871,-1598974.80939737,799999635.940339,-799181733.690565,199999619517.039,131603779246.537,1.13733381284043e-06,0.0999999999999515,1.13733381284098e-05,4.48027110872779e-07,-4.47852378244315e-07
0.006,4.34027668034075e-06,-4.3379774230239e-06,0.005208331946628,-0.00520319192216367,5.20833182931365,-5.19185719710683,4166.66528237977,-4108.89478692288,2499998.91268757,-2332354.65346466,999999255.457378,-667577954.444028,169230509270.046,199358455744.378,4.3379774230239e-06,0.0999999999992936,4.33797742305455e-05,1.70739320005476e-06,-1.70648797549251e-06
0.007,1.29599537462203e-05,-1.29243814483321e-05,0.0129597397924674,-0.0128643767159467,10.798714381833,-10.5698857008467,7194.86890767438,-6741.81200831883,3584613.42277997,-2900253.3800365,1169229764.72742,-468219498.699651,-199999457516.039,199605050353.852,1.29243814483321e-05,0.0999999999937015,0.000129243814491461,5.09246238494062e-06,-5.07844079044261e-06
0.008,3.26770202445143e-05,-3.2321804840176e-05,0.0280003754433187,-0.0273063897546518,19.9724283176221,-18.8315441052023,11330.7639698987,-9842.90762931285,4653843.45874938,-3268670.35355923,969230307.211385,-268614448.345798,-199999661651.998,199670965725.988,3.2321804840176e-05,0.0999999999599584,0.000323218048531182,1.28237194527545e-05,-1.26837488216525e-05
0.009,7.27537797943273e-05,-7.08226069833299e-05,0.0544525442546351,-0.0516136944107371,33.7833190821953,-30.3452363624472,16435.8893053118,-13212.6067127573,5523073.93513476,-3437449.31904203,769230645.559387,-68943482.6198101,-199999703161.929,199685205824.769,7.08226069833299e-05,0.0999999998015131,0.000708226071239035,2.85109473972194e-05,-2.77505725613796e-05
0.01,0.000147073559032923,-0.000139954544937502,0.0974047049247141,-0.0891393509511305,53.1006171417026,-45.2797380982527,22310.2452793659,-16651.2469054718,6192304.72911318,-3406550.19874946,569230942.397458,130741723.204959,-199999679570.013,199670138869.653,0.000139954544937502,0.0999999991888911,0.00139954546072686,5.75450045237622e-05,-5.47448405391735e-05
0.011,0.000275009425252617,-0.000254649545512954,0.162714546786222,-0.143305359378953,78.593553289376,-63.6041502267789,28753.8321997495,-19959.1478861405,6661535.83172564,-3175973.40610967,369231262.827446,330411862.074612,-199999556163.063,199627156297.951,0.000254649545512954,0.0999999971641281,0.0025464955273449,0.000107414501507554,-9.94160460391745e-05
0.012,0.000482093417193169,-0.000433212806186118,0.25680899012041,-0.217402981729265,110.731358633953,-85.087898374116,35566.6504035284,-22936.6441684965,6930767.31647155,-2745747.96588608,169231706.664382,530039018.372563,-199998766039.694,199544959527.64,0.000433212806186118,0.0999999912858732,0.00433212843936835,0.000187934785456301,-0.000168759167434228
0.013,0.000800485776157488,-0.000697092223158173,0.386484186506933,-0.314393079014849,149.783264698243,-109.300762315846,42548.7004456588,-25384.1151319417,6999999.64011609,-2115936.4677497,-30767059.3753115,729583977.900203,61528235632.9451,199389860257.256,0.000697092223158173,0.0999999759772563,0.00697092390618892,0.000311388346528649,-0.000270893072104704
0.014,0.00126924454080321,-0.00107044817640891,0.558707698809181,-0.436706494060043,195.829400797215,-135.612940441169,49543.5712620261,-27102.0279673651,6999996.69855725,-1286657.55972087,30761176.2576336,928973838.157459,-61518743592.875,199055479756.846,0.00107044817640891,0.0999999396137452,0.0107044882281287,0.00049257645940727,-0.000414856104628904
0.015,0.00193441603931755,-0.00157952373816783,0.780476320413316,-0.586044525372594,248.875533990246,-163.195174237045,56548.69542478,-27891.0226947144,6999998.50301844,-258155.981684983,-30757567.3352414,1128029317.91431,61509534957.3807,198006143480.689,0.00157952373816783,0.0999998597667785,0.0157952595318796,0.000748790177484909,-0.000610319899014099
0.016,0.00284904640501792,-0.00225181543568779,1.05879209954727,-0.763179585681168,308.921665302603,-191.019019780305,63543.5667332904,-27552.1629935288,6999995.70316189,968876.407969666,30751967.6221393,1326035461.39499,-61498694496.3925,36838167971.2644,0.00225181543568779,0.0999996958991205,0.0225182228349915,0.00109974046673837,-0.000867222799867519
0.017,0.00407318176901122,-0.00311504508711473,1.40065298300991,-0.967757649094618,375.967792769807,-217.864203735951,70548.6886378473,-25914.1291601998,6999998.32353583,2313330.95335029,-30746726.8742532,1362873629.36626,61484871935.5573,-197547501417.433,0.00311504508711473,0.0999993786893527,0.0311506444134178,0.00156747451402321,-0.00119532474381339
0.018,0.00567386825894876,-0.00419594638790559,1.81306101774621,-1.19813822207973,450.013917984607,-242.402752960473,77543.5610766019,-22952.2859757359,6999994.03262936,3577430.83200783,30738145.0613042,1165326127.94883,-61468127730.7057,-198574898448.321,0.00419594638790559,0.0999987950539317,0.0419599694740583,0.00217628296228864,-0.00160369094718888
0.019,0.00772515199973021,-0.00551895287259091,2.30301415046287,-1.45137397909156,531.060037929712,-263.380376452982,84548.6794938068,-18825.2878961617,6999998.11382531,4643469.5107325,-30729982.6694016,966751229.500504,61445085124.3573,-198844645494.767,0.00551895287259091,0.0999977678387645,0.0551907606726744,0.00295259853498726,-0.00210014076660846
0.02,0.0103080791115855,-0.00710495332990825,2.87751442611822,-1.72335446364498,619.106155028533,-279.731089582423,91543.5534638181,-13731.5835449281,6999990.67371808,5510798.41748562,30715102.4549557,767906584.005737,-61415818363.2496,-198873953006.201,0.00710495332990825,0.0999960290726931,0.0710523547364389,0.00392488647236159,-0.00269072945430331
0.021,0.0135106957110662,-0.0089702261959935,3.5435597909884,-2.00900253977223,714.152264020521,-290.58757590265,98548.6657190365,-7869.97749427398,6999997.86699141,6179268.02498825,-30700715.9082939,569032630.999536,61366831652.7339,-198690243341.524,0.0089702261959935,0.0999931856191466,0.089708375030267,0.00512352723090777,-0.00337930871693514
0.022,0.0174280479076549,-0.0111255722511518,4.30815228637337,-2.30247317247692,816.198368838388,-295.281359372736,105543.541033349,-1439.30819434288,6999980.56690949,6648955.53431703,30666115.74444,370342387.658011,-61298217044.8048,-197965064584.71,0.0111255722511518,0.0999886760372353,0.111268322494926,0.00658069192820071,-0.00416717522613737
0.023,0.0221621818048912,-0.0135756461369651,5.1782898560926,-2.59735224546716,925.244457082106,-293.342714613001,112548.638288623,5361.82435637237,6999997.57413152,6920315.38968268,-30632101.3003648,172377323.073302,29706752399.6047,-187521653941.069,0.0135756461369651,0.0999817174790148,0.135781285611687,0.00833021104245616,-0.00505280844901692
0.024,0.0278221434484637,-0.0163184865798406,6.16097426980009,-2.88685504229569,1041.28922658893,-284.49981641019,119538.270937505,12337.0747986015,6984218.84903096,6998931.88578545,-925348.900760062,-15144330.8677677,33409907359.8208,3576398937.59881,0.0163184865798406,0.0999712415166842,0.163231808790903,0.0104074368818757,-0.00603169856285308
0.025,0.0345239764245246,-0.0193452438502819,7.2631969081923,-3.16402043386941,1164.32084480561,-268.665650707217,126527.595429979,19329.0305854427,6999998.45381011,6985575.75438648,32484558.4590607,-11567931.9301689,-199992522199.378,-196620188018.081,0.0193452438502819,0.0999558179306731,0.193537947572989,0.0128490994723979,-0.00709626432612492
0.026,0.0423907133472309,-0.0226400849082339,8.49194790404078,-3.4218594271569,1294.34552053381,-245.853952741071,133510.504075985,26276.0523425277,6932486.75116948,6875697.72844727,-167507963.740318,-208188119.94825,-199997647643.966,-198033175579.733,0.0226400849082339,0.0999335657151899,0.226551356855994,0.0156931549706652,-0.00823585329424084
0.027,0.0515523729421584,-0.026180207492246,9.85419544492556,-3.65343972888676,1431.2860167561,-216.183000936626,140325.90390401,33014.6504817376,6664979.96360718,6568493.02070915,-367505611.384284,-406221295.527983,-199998297055.364,-198388115330.855,0.026180207492246,0.0999020508318679,0.262058759297209,0.0189786318269593,-0.00943679707623613
0.028,0.062145873413289,-0.0299359662533614,11.3567382642413,-3.85203923486734,1574.87482644431,-179.960073665261,146773.798012416,39346.9681687943,6197475.20369521,6063077.66751574,-567503908.439648,-604609410.858838,-199998441571.388,-198446363404.796,0.0299359662533614,0.0998581710678288,0.299784844176921,0.0227454400992992,-0.0106825225104926
0.029,0.0743147646115798,-0.0338711803828288,13.0060075895759,-4.0113421572821,1724.64444480543,-137.690603496327,152654.188188296,45074.6667369798,5529972.07446987,5359245.07495451,-767502350.011036,-803055774.263634,-199998358862.071,-198315949378.649,0.0338711803828288,0.099798029553268,0.339397286043106,0.0270341063469534,-0.011953745551066
0.03,0.0882087605301312,-0.0379436390630951,14.8078671445703,-4.12563733318762,1879.92736870768,-90.0784200154715,157767.07602795,49999.3312665727,4662470.5450278,4457031.32600154,-967500708.873107,-1001371723.64228,-199998040192.991,-197948985499.541,0.0379436390630951,0.099716799714204,0.380514007387366,0.0318854280562986,-0.0132287533264183
0.031,0.103983071801052,-0.0421058052944676,16.7674131505363,-4.19001662241217,2039.85609663832,-38.0257162475675,161912.463211843,53922.6852331699,3594970.81605819,3356685.10960949,-1167498749.0661,-1199320709.14182,-199997249913.157,-197075695801.133,0.0421058052944676,0.0996085859642457,0.422712609428884,0.0373400490351376,-0.0144837732550994
0.032,0.121797538193963,-0.0463057180669739,18.8887743281582,-4.20057316251856,2203.3631289146,17.3672132682251,164890.351778382,56646.8640389083,2327473.44203552,2058826.5525671,-1367495998.97925,-1396396404.94296,-199994673575.123,-194248888152.102,0.0463057180669739,0.099466286271743,0.465541841388008,0.0434379576474539,-0.015693427532921
0.033,0.141815561116365,-0.050488092600839,21.1749118995801,-4.15459918139639,2369.18096830277,74.8026641455868,166500.744775332,57975.1175743119,859980.1062687,565305.703548091,-1567490672.55438,-1590645293.09506,-17936882981.0473,54628205956.4823,0.050488092600839,0.0992814648160509,0.508534928391554,0.0502179100601195,-0.016831270876891
0.034,0.164202836369395,-0.0545956175556675,23.6274211087029,-4.05078056249856,2535.84970731569,132.797603198072,166573.990064827,57754.2053323052,-716479.007776202,-998025.486568728,-1585427555.53542,-1536017087.13858,199994542725.326,194138348224.506,0.0545956175556675,0.0990442452037026,0.551224530444769,0.0577167810631601,-0.0178704087635925
0.035,0.189125901876015,-0.0585704277305794,26.2463740050228,-3.88933457710782,2701.80955305665,189.804882037079,165098.129703071,56020.5276935379,-2201909.29194896,-2436973.39959505,-1385433012.8101,-1341878738.91407,199997113619.909,196798480605.299,0.0585704277305794,0.0987432368716396,0.593158879394622,0.0659688510087295,-0.0187841850524587
0.036,0.216750593998795,-0.062355635561603,29.030309578316,-3.67197986508402,2865.58415582468,244.391476511025,162236.836756987,52945.4146712534,-3487343.74794911,-3680452.89820647,-1185435899.19019,-1145080258.30877,199997893692.9,197608193385.607,0.062355635561603,0.0983655082580601,0.633917687875045,0.0750050687489155,-0.0195468901043179
0.037,0.247240580220969,-0.0658967580727368,31.9763832020479,-3.40177515499622,3025.8880813034,295.314051698182,158190.108041725,48725.3563427901,-4572780.70029285,-4726729.05982244,-985438005.497288,-947472064.923164,199998195245.061,197902969390.04,0.0658967580727368,0.0978966198131781,0.673125979206345,0.0848523596671638,-0.0201344221737238
0.038,0.280756074014938,-0.0691429598769396,35.0805648139901,-3.08292404211458,3181.63589258553,341.526377457298,153157.941371224,43557.8750787378,-5458219.6081676,-5575249.64005058,-785439810.252227,-749569095.533124,199998249194.185,197915192876.236,0.0691429598769396,0.0973207298741991,0.710464871834774,0.0955330231194518,-0.0205248682956913
0.039,0.31745274940541,-0.0720480993580743,38.3378389139866,-2.72057751814363,3331.94215077801,382.179945999792,147340.334899463,37640.8267564,-6143660.29382274,-6225861.13914559,-585441561.058042,-551653902.656887,199998052731.441,197617401725.712,0.0720480993580743,0.096620786909007,0.745679078622345,0.107064228333326,-0.0206989975089782
0.04,0.357480855530518,-0.07457157716562,41.7424045620841,-2.32063614105642,3476.12141518925,416.624133927914,140937.286833899,31172.0748995469,-6629102.82851506,-6678706.34093962,-385443508.3266,-354036500.931175,199997294477.567,196588499126.522,0.07457157716562,0.0957788213525878,0.778581069515376,0.119457610624107,-0.0206406643497771
0.041,0.40098453120113,-0.0766789868505913,45.2878753767168,-1.8895522006856,3613.68824324477,444.406040760967,134148.795133634,24349.1150579961,-6914547.68960287,-6934448.59230753,-185446213.849033,-157448001.804653,199992227590.553,190383879453.673,0.0766789868505913,0.0947763494538138,0.809051913188093,0.13271896926808,-0.0203371211830509
0.042,0.448101319458219,-0.0783425678280561,48.9674795325898,-1.43413231762877,3744.35718984078,465.269622850819,127174.856375038,17367.6731113619,-6999997.78965663,-6996704.65438535,14546013.7415204,32935877.6490191,-29058052655.559,-19065662849.0231,0.0783425678280561,0.0935949004244886,0.83703885011622,0.14684806796833,-0.0197792384423667
