time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,1.30704008916024e-28,0,-1.08800646283861e-26,0,0,0,-7.24099042569174e-20,0,4.44871079537585e-16,0,0,2.02448258719959e-22,0,-2.88842712860394e-19,0,0.1,0,-1.03216680132428e-25,0
0.001,1.26291922084769e-28,1.28589838950625e-39,5.16045871870873e-26,3.77132296482817e-36,2.25682131034908e-22,-2.12639816322929e-28,1.02282266877526e-17,-2.81625597785576e-28,-2.95655792796945e-15,5.80269025652678e-26,0,4.02325936291634e-23,199999944327.403,-198348288035.773,1.28589838950625e-39,0.1,1.28589838950625e-38,-9.80431693082452e-26,0
0.002,2.77777700454726e-10,-2.75483733383018e-10,1.66666620272835e-06,-1.65290240029811e-06,0.00833333101364177,-0.00826451200149055,33.3333240545671,-33.0580480059622,99999.9721637013,-99174.1440178866,199999944.327403,-198348288.035773,199999921456.05,-195670327681.209,2.75483733383018e-10,0.1,2.75483733383018e-09,2.73182905050228e-09,-2.70926883102776e-09
0.003,1.77777727973367e-08,-1.76272395471318e-08,5.33333182967127e-05,-5.28705604732515e-05,0.133333295265295,-0.132120610342409,266.666588624645,-264.018057321937,399999.877219129,-395357.595894264,399999865.783453,-394018615.716982,199999880890.943,-46876789259.3107,1.76272395471318e-08,0.1,1.76272395471318e-07,1.73606904259447e-07,-1.72136630832085e-07
0.004,2.02499941542146e-07,-2.00382943023562e-07,0.00040499988082592,-0.000399701214357708,0.674999795167203,-0.661440434450112,899.999712217323,-864.197759284577,899999.683448053,-812814.606240901,599999746.674395,-440895404.976292,199999794784.638,191563253368.734,2.00382943023562e-07,0.0999999999999985,2.00382943023565e-06,1.95675148767596e-06,-1.93623514308222e-06
0.005,1.13777743417993e-06,-1.1121126780478e-06,0.00170666613374443,-0.00164548391091953,2.13333263167031,-1.99754626212749,2133.33256813335,-1865.53285911883,1599999.32751477,-1157928.38453283,799999541.459033,-249332151.607558,199999522496.801,193859578522.738,1.1121126780478e-06,0.0999999999999515,1.11211267804834e-05,1.08415504748607e-05,-1.05934027584121e-05
0.006,4.34027639038826e-06,-4.1173473977552e-06,0.00520833158098214,-0.00477755800985787,5.20833143390825,-4.47552118967555,4166.6649201271,-3115.81738970165,2499998.6302222,-1310330.74687901,999999063.955834,-55472573.0848196,169230443721.12,193734391787.362,4.1173473977552e-06,0.0999999999992936,4.11734739778429e-05,4.06439242923628e-05,-3.85003447570575e-05
0.007,1.29599528190875e-05,-1.1706759211086e-05,0.0129597387946868,-0.0110300732561444,10.7987134482941,-8.2476771153397,7194.86815628073,-4421.59535782518,3584612.91603859,-1268936.12407015,1169229507.67695,138261818.702542,-199999319557.268,192259459995.773,1.1706759211086e-05,0.0999999999937015,0.000117067592118233,0.000118869250638005,-0.000106943207522184
0.008,3.26770177045344e-05,-2.76490567141904e-05,0.0280003730422846,-0.0216926743331291,19.9724263422254,-13.2726860879164,11330.7626062316,-5589.35732921143,4653842.76393691,-1034544.57536972,969230188.119685,330521278.698315,-199999575466.431,188471652572.155,2.76490567141904e-05,0.0999999999599584,0.000276490567252615,0.000292592890589425,-0.000245431035475299
0.009,7.27537736085139e-05,-5.69497235599467e-05,0.0544525390763248,-0.0379171208644956,33.7833153794677,-19.3163758395058,16435.8872016506,-6427.22932313664,5523073.16432338,-609787.470385332,769230612.653254,518992931.27047,-199999627530.127,176674695266.775,5.69497235599467e-05,0.0999999998015131,0.000569497236729844,0.000633868476242739,-0.000488319263029304
0.01,0.000147073545434539,-0.000105617074720036,0.0974046948626361,-0.0605256456160371,53.100610947575,-25.9546386303206,22310.2424010456,-6748.07454534227,6192303.96321157,-2457.19148147424,569230985.123127,695667626.537245,-199999598008.463,30722211207.9516,0.000105617074720036,0.0999999991888912,0.00105617075576705,0.0012425112114591,-0.000869129659452465
0.011,0.000275009397983928,-0.000180238981225143,0.162714528965666,-0.0898254888814099,78.5935438444966,-32.586717074847,28753.828590484,-6397.57755502047,6661535.14933046,708571.540659747,369231387.114664,726389837.745197,-199999443419.912,-167478958796.02,0.000180238981225143,0.0999999971641286,0.00180238986336489,0.00224449006782149,-0.0014131806775032
0.012,0.000482093366752699,-0.000287388747116636,0.256808960942727,-0.125464028891741,110.731345264022,-38.5159221765299,35566.6461928018,-5353.72425528746,6930766.81473517,1351221.89900693,169231943.694752,558910878.949176,-199998453111.694,-179932536501.762,0.000287388747116636,0.099999991285875,0.00287388772160053,0.00378585547633481,-0.0021294465726978
0.013,0.000800485689134087,-0.000432942315875707,0.386484141782818,-0.166409821030595,149.783246919261,-43.1083808581766,42548.6959038657,-3753.03567288956,6999999.53187407,1820166.50970523,-30766509.4169417,378978342.447414,61525624961.7469,-183011540046.342,0.000432942315875707,0.0999999759772615,0.00432942419880333,0.00602284394874559,-0.00300324716341684
0.014,0.00126924439940569,-0.000621453089039475,0.558707634018307,-0.211077092972164,195.829378405201,-45.8957956999743,49543.5664518583,-1773.88191530169,6999995.834938,2107639.08212947,30759115.5448052,195966802.401072,-61513670471.198,-183115906714.689,0.000621453089039475,0.0999999396137587,0.00621453464311864,0.00910917351164568,-0.00399189152203732
0.015,0.00193441582108533,-0.000855684529823383,0.78047623063782,-0.25750191713189,248.875506224183,-46.5908267699241,56548.6895661568,401.221250242537,6999998.11524721,2212047.9311732,-30754554.9263927,12850895.6863825,61502056407.9877,-181122924748.352,0.000855684529823383,0.0999998597668101,0.00855685729778777,0.0131820015868023,-0.00502463578614059
