time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,1.29195428821643e-11,-3.01038856555498e-14,8.00324112779428e-10,-8.43230079934707e-13,1.32175029591173e-08,-5.96601148760816e-12,1.12213185123591e-07,-8.66441993647895e-12,1.04679859255517e-06,-3.78702017154658e-11,3.41215061439064,-8.09360771771094e-05,0.00300336897748784,-6.68280637932194e-08,3.01038856555498e-14,0.1,3.01038856555498e-13,-7.99474384336259e-16,3.78623009417852e-17
0.001,2.66460636421104e-11,-6.10539865169466e-14,1.60645619274913e-09,-1.67361895368104e-12,2.67609308471102e-08,-1.05823287749173e-11,1.92633320287122e-06,-5.57230467056947e-11,0.00341411146128874,-8.10025865922444e-08,6.025006137599,-0.000134915130301199,199999849153.705,9942177530.91682,6.10539865169466e-14,0.1,6.10539865169466e-13,7.06043814016458e-14,-1.61023487579239e-16
0.002,3.18963522674719e-10,1.37157431079829e-11,1.66908618430992e-06,8.2848989575818e-08,0.00833337095820108,0.000414257383138763,33.3333166471546,1.65702958827697,99999.9340167543,4971.08876524247,199999857.099274,9942177.53074828,199999788431.986,17613953233.3089,1.37157431079829e-11,0.1,1.37157431079829e-10,2.73217022411827e-09,1.35801061316679e-10
0.003,1.78343143781933e-08,8.94278920323523e-10,5.33365428855394e-05,2.71517551500027e-06,0.133333300817855,0.00694777565842684,266.66647738253,14.5348659911078,399999.685332684,23720.2429126452,399999646.861469,27556130.7640389,199999680680.894,9979299587.97354,8.94278920323523e-10,0.1,8.94278920323523e-09,1.73607779629712e-07,8.73494434042718e-09
0.004,2.02572601390396e-07,1.07376278418802e-08,0.00040500378482812,2.21150901648529e-05,0.674999560544369,0.0383512557148345,899.999266351616,53.6963908837649,899999.172535146,56266.0234706708,599999328.379215,37535430.3520055,199999451860.922,-5328796485.20619,1.07376278418802e-08,0.0999999999999985,1.07376278418804e-07,1.9567526434284e-06,1.03826964438286e-07
0.005,1.13786670069811e-06,6.3627526032209e-08,0.00170667023900371,9.82117807781497e-05,2.1333316232433,0.126214530205167,2133.3313451407,127.841996782901,1599998.22684526,91137.0555800732,799998780.67583,32206633.8668007,199998728035.157,-21269317543.1901,6.3627526032209e-08,0.0999999999999515,6.36275260322399e-07,1.08415490301124e-05,6.07165831479625e-07
0.006,4.34038192035572e-06,2.50289766485465e-07,0.00520833460073653,0.000304701516672696,5.20832850347461,0.304106605524718,4166.66208374604,231.537483039174,2499996.371539,112709.030675279,999997508.833045,10937316.3236177,169229868238.011,-32599732532.3085,2.50289766485465e-07,0.0999999999992935,2.50289766487233e-06,4.06439096305711e-05,2.34811472695705e-06
0.007,1.29600722425321e-05,7.50376212831065e-07,0.0129597377678867,0.000743545758527069,10.7987062799057,0.592463167766425,7194.86218781976,344.281883120875,3584608.81449128,107346.480732742,1169227376.96245,-21662416.20868,-199998185827.501,-36887967357.5027,7.50376212831065e-07,0.0999999999937014,7.50376212878328e-06,0.00011886919390023,6.89055477311944e-06
0.008,3.26771442547022e-05,1.85177485559848e-06,0.0280003618399771,0.00152483094688,19.972410857382,0.985270889911881,11330.7516598952,434.649161189692,4653837.09854013,67240.0808453109,969229190.874236,-58550383.5661702,-199998865940.145,-33538288417.6201,1.85177485559848e-06,0.0999999999599581,1.85177485633997e-05,0.000292592724637299,1.65591634080813e-05
0.009,7.27538920657204e-05,3.94394991341171e-06,0.0544525066680938,0.00273591401180165,33.7832859893432,1.44238426557822,16435.8702096191,467.024335515647,5523066.85644434,-8079.44692966937,769230324.595487,-92088671.9837774,-199999003782.877,-22823772176.3592,3.94394991341171e-06,0.0999999998015125,3.94394992123996e-05,0.000633868063194833,3.41386499810382e-05
0.01,0.000147073626611626,7.47775766824604e-06,0.0974046242340326,0.00440643664389354,53.1005613996028,1.88906977512286,22310.21906113,409.096590564695,6192297.67914836,-111580.005001626,569231320.466131,-114912444.160125,-199998924188.667,-6083095167.0871,7.47775766824604e-06,0.0999999991888903,7.47775772889886e-05,0.00124251030333725,6.22058790772512e-05
0.011,0.000275009392529874,1.28912967153722e-05,0.162714396807187,0.00647661933519581,78.5934679084372,2.22297082685924,28753.7992465418,239.046514288491,6661529.53752004,-229533.996745294,369232395.989017,-120995539.327202,-199998510379.109,13596157797.5331,1.28912967153722e-05,0.0999999971641288,0.000128912970809528,0.00224448827177278,0.00010216021718943
0.012,0.0004820931989769,2.05086891904699e-05,0.256808737998464,0.00877592957296731,110.731237394783,2.32765092612597,35566.6118970512,-48.7192258208155,6930762.67831932,-343731.457173729,169233885.441395,-107399381.529661,-199995857093.851,31988314671.5312,2.05086891904699e-05,0.0999999912858811,0.000205086909776216,0.00378585223458817,0.000153117349249742
0.013,0.000800485251530424,3.04251516147476e-05,0.386483793934238,0.0110177239044471,149.783103127248,2.09049892123802,42548.6588752964,-440.818987980787,6999998.63521354,-435136.681367625,-30761971.6430477,-75411066.8581258,61503399410.4731,45766689501.5527,3.04251516147476e-05,0.0999999759772878,0.00030425158923696,0.00602283854167653,0.00021090586761059
0.014,0.00126924354877514,4.23959595626144e-05,0.558707124409433,0.0128125298121804,195.829196975655,1.42145002682267,49543.5270913073,-906.033421193882,6999988.36327571,-487664.403474974,30741427.7667352,-29644377.3565725,-61469750164.9799,53445074854.8968,4.23959595626144e-05,0.0999999396138396,0.00042395985163922,0.00910916509210904,0.000267434213380429
0.015,0.00193441437609287,5.57477166305542e-05,0.780475518986372,0.0136988959204999,248.875280589175,0.26887055244712,56548.6412101524,-1399.61250087132,6999994.91595991,-490586.243404098,-30728322.3894449,23800697.4983212,61436653041.4277,54636279265.1567,5.57477166305542e-05,0.0999998597670196,0.000557477948073484,0.0131819892403264,0.000310663986708218
0.016,0.00284904381754256,6.93276121764242e-05,1.05879101830073,0.0131876428461248,308.921357739383,-1.36979177557734,63543.5114071346,-1869.19234898207,6999984.92009116,-439467.406273198,30708330.6507013,78436976.7634715,-61397768098.3579,49160064047.1455,6.93276121764242e-05,0.0999996958996726,0.000693278230025609,0.0183488847344114,0.000325337167361039
0.017,0.00407317794953346,8.15012378239092e-05,1.4006515644301,0.0108136882023864,375.967421429647,-3.44359666223656,70548.6175312413,-2261.24792286567,6999994.36669265,-336450.397486154,-30689437.4394298,127597040.810608,61348760664.8486,36816650746.8035,8.15012378239092e-05,0.0999993786905171,0.000815017442019746,0.0246777487522675,0.000294479846296719
0.018,0.00567386283641305,9.02033486876165e-05,1.81305919352555,0.00618901586075471,450.013477444379,-5.85026958326486,77543.4919726951,-2527.76369148872,6999979.30958563,-190445.031302145,30659323.2235832,164413691.5574,-61289782314.3295,18002843863.5798,9.02033486876165e-05,0.0999987950562327,0.00090204435600341,0.0321906927675999,0.000201569093679428
0.019,0.00772514453308334,9.30393956864678e-05,2.30301184754937,-0.000949875813110213,531.059515225869,-8.44510338998571,84548.5859802071,-2633.0014030349,6999993.74165202,-17029.9178129548,-30630459.0830545,182416535.420967,61210035273.0129,-5022750833.78188,9.30393956864678e-05,0.0999977678430738,0.000930414725181408,0.0408624633512533,3.31226883888791e-05
0.02,0.0103080690783279,8.74289381629379e-05,2.87751155584659,-0.0107067593919969,619.105543425955,-11.056426277309,91543.4661648936,-2559.66017827633,6999968.30020546,162875.242191121,30579576.1876075,177393784.587173,-61109733789.5844,-27896052671.0705,8.74289381629379e-05,0.0999960290804099,0.00087432410033636,0.0506234902033805,-0.000218632039106222
0.021,0.0135106824984688,7.07755815779208e-05,3.54355625927465,-0.0230087109446081,714.15154410521,-13.5062455392529,98548.5392975889,-2312.73738590347,6999993.00949825,326321.000442759,-30530157.5947804,149497731.916091,60945625676.5894,-46443675845.4645,7.07755815779208e-05,0.0999931856324444,0.000707804048148622,0.0613672069208565,-0.000553420272413824
0.022,0.0174280307958694,4.06430696202821e-05,4.30814797494754,-0.0376110963023039,816.197530955865,-15.6328412894414,105543.424832594,-1919.40813214358,6999935.66474176,452596.894436118,30415468.0789826,103054056.070617,-60718017811.7426,-58708671139.343,4.06430696202821e-05,0.0999886760594073,0.000406476725385727,0.0729608791780559,-0.000961334152197524
0.023,0.0221621599531375,-5.08471326428643e-06,5.17828463621042,-0.0541244041624115,925.243462954666,-17.3112214929841,112548.448561762,-1425.06898819537,6999992.12391484,526296.614937063,-30302549.72602,44345384.9312674,29243907521.6069,-64414058499.9369,5.08471326428643e-06,0.0999817175149335,5.08564304621689e-05,0.0852588431089435,-0.00142236079468444
0.024,0.0278221158629389,-6.80800305947997e-05,6.16096797050379,-0.0720591331068441,1041.28807565588,-18.4684351953241,119538.16339542,-887.335357209333,6984311.52794962,538434.970618362,-1058642.20767719,-20068673.5686727,33483994191.1202,-63665194265.2446,6.80800305947997e-05,0.099971241573445,0.000680996149725558,0.0981168355612388,-0.001907252350814
0.025,0.0345239419620866,-0.000149499091428,7.26318941530466,-0.0908828635573936,1164.31961354737,-19.0925505625773,126527.526267982,-369.545589086182,6999994.88283748,486533.699917067,32425351.9897631,-83733867.8339169,-199975670274.007,-56273410490.2997,0.000149499091428,0.0999558180183662,0.0014956517228495,0.111405986504155,-0.00237978467585473
