time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,0,0,6.16698630872288e-21,0,-1.24103061452403e-21,0,-1.78834665618199e-16,2.06929259492144e-20,0,0,0,0,0,-3.11161722321463e-10,0,0.1,0,-4.46046682262604e-22,3.86220295964719e-23
0.001,9.87080173684171e-23,-4.89722387974177e-30,6.07632794529926e-21,7.75344862192838e-27,2.00242663526484e-17,-9.49740280945363e-19,4.33671970340268e-14,-3.11673611043629e-20,-2.94103217186248e-12,-1.55580861160732e-16,-6.00745814813161e-08,-4.71849237917721e-13,199999964121.897,-199946742296.022,4.89722387974177e-30,0.1,4.89722387974177e-29,-5.53580098391195e-22,5.46239162234714e-22
0.002,2.77777727947201e-10,-2.77703808744476e-10,1.66666636768254e-06,-1.66622285246685e-06,0.00833333183841353,-0.00833111426233425,33.3333273536462,-33.324457049337,99999.9820609509,-99973.3711480109,199999964.121918,-199946742.296022,199999949095.477,-199917548219.138,2.77703808744476e-10,0.1,2.77703808744476e-09,1.09615164550663e-10,-1.09585994948676e-10
0.003,1.77777745677434e-08,-1.77730032123174e-08,5.33333236406199e-05,-5.33188879949652e-05,0.1333333087885,-0.133296611777478,266.666616324798,-266.590790715215,399999.920730587,-399878.887553602,399999913.217389,-399864290.51516,199999922442.92,-199855170548.303,1.77730032123174e-08,0.1,1.77730032123174e-07,7.01137095072131e-09,-7.00948916822879e-09
0.004,2.02499962300725e-07,-2.02443394910012e-07,0.000404999923117699,-0.000404883848248352,0.67499986778328,-0.674798193461534,899.999814071228,-899.711018617782,899999.795169433,-899670.763342914,599999835.660348,-599719461.063464,199999865865.69,-199657267962.931,2.02443394910012e-07,0.0999999999999985,2.02443394910015e-06,7.98071355813529e-08,-7.97848410710179e-08
0.005,1.13777755600931e-06,-1.13743942206797e-06,0.00170666632249956,-0.0017061347996866,2.13333287979368,-2.13261689009314,2133.33283804844,-2132.51772381958,1599999.56376259,-1599218.85838784,799999701.526002,-799376729.026395,199999686948.026,126695282115.401,1.13743942206797e-06,0.0999999999999515,1.13743942206852e-05,4.48027130518478e-07,-4.47893968635619e-07
0.006,4.34027688142626e-06,-4.33842191360951e-06,0.00520833220023272,-0.00520379859777931,5.20833210360059,-5.19269452785624,4166.66553373204,-4110.30906636806,2499999.10876261,-2335247.94635654,999999388.474028,-672681446.910994,169230555470.853,199510007364.09,4.33842191360951e-06,0.0999999999992936,4.33842191364016e-05,1.70739327917097e-06,-1.70666287907215e-06
0.007,1.29599543892885e-05,-1.29262498656349e-05,0.0129597404846418,-0.0128672214601056,10.7987150296042,-10.5744282249142,7194.86942931014,-6748.64606828608,3584613.77497206,-2908174.38958549,1169229943.94488,-473171439.546904,-199999553522.621,199698887290.721,1.29262498656349e-05,0.0999999999937015,0.000129262498664491,5.09246263770418e-06,-5.07917582517749e-06
0.008,3.26770220066165e-05,-3.23302994515753e-05,0.0280003771094481,-0.0273187197700141,19.9724296889944,-18.8477026076138,11330.7649173342,-9860.12302976323,4653843.94215563,-3281496.38548703,969230390.422323,-273472552.256183,-199999721667.994,199749473451.767,3.23302994515753e-05,0.0999999999599584,0.000323302994645209,1.28237201446453e-05,-1.26870908466963e-05
0.009,7.2753784086903e-05,-7.08549548878634e-05,0.0544525478493893,-0.0516531300674893,33.783321654074,-30.3858296941027,16435.8907677563,-13245.0641124697,5523074.47174391,-3455094.20101733,769230668.754306,-73723078.8044162,-199999755861.702,199760662783.624,7.08549548878634e-05,0.0999999998015131,0.000708549550285012,2.85109490808211e-05,-2.77632936039413e-05
