time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,0,9.95675586985248e-27,-2.47608741090572e-17,-1.68081643946041e-23,0,0,4.94424188308837e-11,0,0,0,1.20384418525145e-09,0,0,0,9.95675586985248e-27,0.1,9.95675586985248e-26,0,0
0.001,-2.14335927065451e-22,-6.85140852475154e-27,-3.96145334409648e-20,-1.68081643946041e-23,-1.65386211119133e-14,1.1886771842794e-20,1.41337477223621e-12,-2.91310373018419e-26,-5.26598275163435e-08,-6.58939462163438e-22,1.20384418525145e-09,1.87922931856979e-19,199999970462.842,-198105415979.907,2.14335927174956e-22,0.1,2.14335927174956e-21,8.06760231949749e-20,0
0.002,2.7777773674468e-10,-2.75146411083204e-10,1.66666642049903e-06,-1.65087846649922e-06,0.00833333210258084,-0.00825439233249612,33.3333284104224,-33.0175693299845,99999.9852313725,-99052.7079899535,199999970.462846,-198105415.979907,199999957955.309,-195007885691.892,2.75146411083204e-10,0.1,2.75146411083204e-09,2.73182940756564e-09,-2.70595140541546e-09
0.003,1.77777751348178e-08,-1.7605068183925e-08,5.33333253524326e-05,-5.2802298175575e-05,0.133333313120618,-0.131941213557937,266.666625199103,-263.624299591873,399999.934672,-394662.066815806,399999928.418155,-393113301.671798,199999935772.651,-27841051709.9137,1.7605068183925e-08,0.1,1.7605068183925e-07,1.73606927087031e-07,-1.71920078476011e-07
0.004,2.02499968950801e-07,-2.00074221495746e-07,0.000404999936666797,-0.000398944400840169,0.674999890778727,-0.659575473108545,899.999846708955,-859.483192528564,899999.83097648,-801695.905753745,599999864.190806,-420954353.381712,199999888686.12,190293194831.524,2.00074221495746e-07,0.0999999999999985,2.00074221495749e-06,1.95675175424406e-06,-1.93324341133481e-06
0.005,1.13777759504251e-06,-1.10870121280025e-06,0.00170666638270975,-0.00163783141911114,2.13333295984801,-1.98213678356261,2133.33292456186,-1839.94073109006,1599999.63951035,-1127503.65030851,799999752.876926,-230661160.59427,199999739786.976,192864535014.059,1.10870121280025e-06,0.0999999999999515,1.10870121280079e-05,1.08415520098239e-05,-1.05604605171153e-05
0.006,4.34027703877319e-06,-4.09289144224114e-06,0.00520833239850667,-0.00473585952518725,5.20833231826118,-4.41623684896446,4166.66573047518,-3050.63094205629,2499999.26228076,-1261732.54135167,999999492.663901,-37796764.6393991,169230592006.269,192651731561.143,4.09289144224114e-06,0.0999999999992936,4.09289144227005e-05,4.06439303795815e-05,-3.82661062327864e-05
0.007,1.29599548923458e-05,-1.15979274726656e-05,0.01295974102618,-0.0108876700361688,10.7987155366543,-8.0960063669881,7194.86983775555,-4299.1532438008,3584614.05094779,-1203203.4402105,1169230084.67017,154854966.921744,-199999628816.97,190815264969.378,1.15979274726656e-05,0.0999999999937015,0.000115979274733961,0.000118869269762081,-0.000105916045426507
0.008,3.26770233853783e-05,-2.72987042303783e-05,0.0280003784134911,-0.0213257445142625,19.9724307627948,-12.9630015337001,11330.7656595689,-5393.12665638886,4653844.32120942,-952940.840804063,969230455.853362,345670231.891122,-199999768756.259,186068268374.884,2.72987042303783e-05,0.0999999999599584,0.000272987042413091,0.000292592941979719,-0.000242190619951415
0.009,7.27537874465875e-05,-5.60413707894744e-05,0.0544525506638595,-0.037128179354288,33.7833236685791,-18.7672340614522,16435.8919139123,-6142.22100318489,5523074.89268465,-514236.474725499,769230687.097103,531738500.266006,-199999797226.733,170613659183.783,5.60413707894744e-05,0.0999999998015131,0.000560413709007092,0.000633868598792139,-0.00048012755716373
