time,x,y,vx,vy,ax,ay,jx,jy,snapx,snapy,cracklex,crackley,POPx,POPy,contour_error,allowed_error,error_utilisation,modal_x,modal_y
0,0,-3.47711359973763e-34,6.96060992696763e-27,-1.07573733797176e-30,-7.25836074833679e-24,0,2.59258218582405e-20,0,0,0,0,0,0,0,3.47711359973763e-34,0.1,3.47711359973763e-33,-3.63646690421175e-26,4.63784676573428e-32
0.001,7.65239986250596e-30,-3.38188181336343e-33,1.26651601077511e-26,-1.07573733797176e-30,3.59426297865523e-21,3.72858488517844e-29,-2.37524948742748e-18,-8.60160494498987e-26,0,3.44841130767476e-24,6.00724816920395e-16,6.90407668611454e-23,199999938667.705,-198397433251.603,3.38188181336343e-33,0.1,3.38188181336343e-32,-3.45437176523527e-26,2.20634534429002e-30
0.002,2.77777692594035e-10,-2.75551990627226e-10,1.66666615556421e-06,-1.65331194376335e-06,0.00833333077782105,-0.00826655971881677,33.3333231112842,-33.0662388752671,99999.9693338526,-99198.7166258013,199999938.667705,-198397433.251603,199999913551.85,-195803761582.288,2.75551990627226e-10,0.1,2.75551990627226e-09,2.73182897319563e-09,-2.7099401128561e-09
0.003,1.77777722911351e-08,-1.76317250783795e-08,5.33333167687559e-05,-5.28843682698497e-05,0.133333291398643,-0.13215688584818,266.666580704298,-264.097632390584,399999.864777483,-395498.030668548,399999852.219555,-394201194.83389,199999869005.851,-51144435626.2213,1.76317250783795e-08,0.1,1.76317250783795e-07,1.73606899315975e-07,-1.72180441899649e-07
0.004,2.02499935606662e-07,-2.00445936843925e-07,0.000404999868733325,-0.000399857662173044,0.674999774403518,-0.661834750863113,899.999683092533,-865.220333080447,899999.651499963,-815271.443315549,599999721.225406,-445345630.460112,199999774449.458,191820503879.898,2.00445936843925e-07,0.0999999999999985,2.00445936843928e-06,1.95675143030015e-06,-1.93684560342535e-06
0.005,1.13777739934439e-06,-1.11283880298742e-06,0.00170666607977124,-0.00164713871719914,2.13333256071899,-2.00092255634969,2133.33249094677,-1871.19450764607,1599999.2599501,-1164706.82183571,799999495.674863,-253525126.580214,199999475440.818,194059185241.556,1.11283880298742e-06,0.0999999999999515,1.11283880298796e-05,1.08415501425305e-05,-1.06004183051003e-05
0.006,4.34027624997736e-06,-4.12267718328757e-06,0.00520833140390376,-0.00478672271807498,5.20833124239666,-4.48863886329192,4166.66474464111,-3130.32069523163,2499998.49334537,-1321202.35579515,999998971.115681,-59465941.338658,169230411604.072,193949745188.617,4.12267718328757e-06,0.0999999999992936,4.12267718331669e-05,4.06439229738833e-05,-3.85514222971908e-05
0.007,1.29599523700733e-05,-1.17307157219036e-05,0.0129597383114051,-0.0110615838212944,10.7987129960466,-8.28139048726137,7194.86779214499,-4448.93106416467,3584612.67026309,-1283693.4245395,1169229382.71975,134483803.849959,-199999252582.859,192543621345.012,1.17307157219036e-05,0.0999999999937015,0.000117307157226425,0.000118869246496586,-0.000107169431779454
0.008,3.26770164742364e-05,-2.77265824034836e-05,0.0280003718790764,-0.0217741807227231,19.9724253849188,-13.3417316454981,11330.7619450041,-5633.29198322168,4653842.42669141,-1052937.81001703,969230130.136894,327027425.19497,-199999533606.909,188936235015.409,2.77265824034836e-05,0.0999999999599584,0.000277265824145858,0.000292592879460405,-0.00024614845602978
0.009,7.27537706116729e-05,-5.71513957149293e-05,0.0544525365669215,-0.0380928473834933,33.7833135843912,-19.4391156197368,16435.8861811629,-6491.22670813866,5523072.79002485,-631442.267314357,769230596.529984,515963660.210379,-199999590779.97,177797564725.87,5.71513957149293e-05,0.0999999998015132,0.000571513958283673,0.000633868449703733,-0.000490139022204128
